,id,name,host_id,host_name,hosts_time_as_user_years,hosts_time_as_host_years,host_location,host_is_superhost,host_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,number_of_reviews_ly,estimated_occupancy_l365d,estimated_revenue_l365d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,license,calculated_host_listings_count,reviews_per_month
6717,598948467063185210,Apartamento de 1 hab en el Gótico,450924555,B-F Gothic Quarter,4.0,4.0,No especificado,f,9.0,t,t,el Barri Gòtic,Ciutat Vella,41.38079,2.17743,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Private patio or balcony"", ""Dishes and silverware"", ""Pets allowed"", ""Single level home"", ""Portable heater"", ""Laundromat nearby"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Hair dryer"", ""Portable fans"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Otro induction stove"", ""Coffee maker"", ""Free washer \u2013 In building"", ""Wine glasses"", ""Cooking basics"", ""City skyline view"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Host greets you"", ""Clothing storage: closet"", ""Iron"", ""Room-darkening shades"", ""Smoking allowed"", ""Essentials""]",51.63,32.0,999.0,999.0,32.0,999.0,23,53,83,183,4,1,0,0,64,3304.0,2023-01-02,2026-04-08,4.25,4.5,4.5,4.25,4.25,4.75,4.0,Spain - National registration number<br />ESHFNT00000811900016527400600000000000000000000000006<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,9,0.09
6718,598990369105941110,Apartamento de 2 hab en el Gótico,450924555,B-F Gothic Quarter,4.0,4.0,No especificado,f,9.0,t,t,el Barri Gòtic,Ciutat Vella,41.3807,2.17771,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Pets allowed"", ""Coffee maker: drip coffee maker"", ""Otro gas stove"", ""Portable heater"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""Portable fans"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Wine glasses"", ""Cooking basics"", ""City skyline view"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Host greets you"", ""Clothing storage: closet"", ""Iron"", ""Room-darkening shades"", ""Smoking allowed"", ""Essentials""]",65.71,32.0,999.0,999.0,32.0,999.0,0,27,57,157,12,3,0,3,192,12616.0,2022-06-14,2026-02-19,4.08,4.08,4.0,4.5,4.5,4.25,3.25,Spain - National registration number<br />ESHFNT00000811900016527400700000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,9,0.24
6719,599004382266263967,Apartamento de 2 hab a 5 min de la Catedral de BCN,450924555,B-F Gothic Quarter,4.0,4.0,No especificado,f,9.0,t,t,el Barri Gòtic,Ciutat Vella,41.38219,2.17593,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Dishes and silverware"", ""Pets allowed"", ""Single level home"", ""Otro gas stove"", ""Portable heater"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Kitchen"", ""Hair dryer"", ""Portable fans"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Cooking basics"", ""City skyline view"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Host greets you"", ""Clothing storage: closet"", ""Iron"", ""Room-darkening shades"", ""Smoking allowed"", ""Essentials""]",61.02,32.0,999.0,999.0,32.0,999.0,23,53,83,183,9,2,0,1,128,7811.0,2023-03-26,2026-04-01,3.33,3.56,3.0,3.89,4.44,4.44,3.0,Spain - National registration number<br />ESHFNT00000811900016527401100000000000000000000000008<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,9,0.23
6720,599032689013622504,Apartamento de 1 hab en el Gótico de BCN,450924555,B-F Gothic Quarter,4.0,4.0,No especificado,f,9.0,t,t,el Barri Gòtic,Ciutat Vella,41.38034,2.1757,Private room in rental unit,Private room,2,1.0,1.0,1.0,"[""Private patio or balcony"", ""Freezer"", ""Dishes and silverware"", ""Pets allowed"", ""Single level home"", ""Portable heater"", ""Laundromat nearby"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Hair dryer"", ""Portable fans"", ""IKEA  induction stove"", ""Bathtub"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Free washer \u2013 In building"", ""Wine glasses"", ""Cooking basics"", ""City skyline view"", ""Hot water"", ""Long term stays allowed"", ""Host greets you"", ""Clothing storage: closet"", ""Iron"", ""Room-darkening shades"", ""Essentials"", ""Infiniton refrigerator""]",41.56,32.0,999.0,999.0,32.0,999.0,4,4,25,125,7,1,0,2,64,2660.0,2022-08-22,2025-10-01,3.57,3.43,4.14,3.86,4.29,4.43,3.0,Spain - National registration number<br />ESHFNT00000811900016527401400000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,9,0.15
6721,599043241262104487,Apartamento de 2 hab en el Gótico de BCN,450924555,B-F Gothic Quarter,4.0,4.0,No especificado,f,9.0,t,t,el Barri Gòtic,Ciutat Vella,41.3805,2.17578,Entire rental unit,Entire home/apt,3,1.0,2.0,2.0,"[""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Freezer"", ""Dishes and silverware"", ""Pets allowed"", ""Single level home"", ""Otro gas stove"", ""Portable heater"", ""Laundromat nearby"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Hair dryer"", ""Portable fans"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Coffee maker"", ""Wine glasses"", ""Cooking basics"", ""City skyline view"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Host greets you"", ""Clothing storage: closet"", ""Iron"", ""Room-darkening shades"", ""Essentials""]",65.71,32.0,999.0,999.0,32.0,999.0,14,44,51,116,11,3,0,3,192,12616.0,2022-10-14,2026-04-14,4.73,4.91,4.82,4.82,4.73,4.82,4.45,Spain - National registration number<br />ESHFNT00000811900016527401500000000000000000000000004<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,9,0.24
6722,599191210912533031,Apartamento entero en Barcelona,26059902,Jenny Marisol,11.0,9.0,"Barcelona, Spain",f,31.0,t,t,Vilapicina i la Torre Llobeta,Nou Barris,41.42653,2.17247,Entire loft,Entire home/apt,2,1.0,1.0,1.0,"[""AC - split type ductless system"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Private entrance"", ""32 inch HDTV with standard cable"", ""Freezer"", ""Dishes and silverware"", ""Pets allowed"", ""Single level home"", ""Heating"", ""Laundromat nearby"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Electric stove"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Paid parking lot off premises"", ""Dedicated workspace"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Coffee maker: pour-over coffee"", ""Shampoo"", ""Luggage dropoff allowed"", ""Ethernet connection"", ""Window guards"", ""Cooking basics"", ""Pack \u2019n play/Travel crib - available upon request"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Macko body soap"", ""Host greets you"", ""Shower gel"", ""Clothing storage: closet"", ""Iron"", ""Smoking allowed"", ""Pocket wifi"", ""Essentials"", ""Stainless steel oven"", ""Extra pillows and blankets""]",60.63,32.0,730.0,730.0,32.0,730.0,0,23,53,328,10,1,0,1,64,3880.0,2022-07-31,2026-04-04,4.7,4.8,4.9,5.0,5.0,4.7,4.6,Spain - National registration number<br />ESFCNT00000806200025304800000000000000000000000000000<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,13,0.21
6723,599870153668358945,Spacious and luminous apartment in Maragall,10693680,Ramón,12.0,12.0,"Barcelona, Spain",f,14.0,t,t,el Guinardó,Horta-Guinardó,41.41964,2.1792,Entire rental unit,Entire home/apt,5,1.0,2.0,5.0,"[""Hot water kettle"", ""Dryer"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Coffee"", ""Heating"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Paid crib - available upon request"", ""Housekeeping - available at extra cost"", ""Dedicated workspace"", ""Bathtub"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Wifi"", ""Paid clamp on table seat high chair - available upon request"", ""Coffee maker"", ""Shampoo"", ""Cooking basics"", ""Hot water"", ""Body soap"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Host greets you"", ""Shower gel"", ""Iron"", ""Essentials"", ""Conditioner"", ""Bidet""]",149.0,3.0,330.0,330.0,3.1,330.0,30,60,90,365,3,0,0,0,0,0.0,2022-07-10,2023-03-04,4.0,3.67,4.67,3.33,3.0,3.67,3.33,Barcelona - Regional registration number<br />HUTB-011636,12,0.06
6724,600371086640483735,ThreeBedroom near Sagrada Família,116349526,Diagonal,9.0,9.0,"Barcelona, Spain",f,11.0,t,t,el Fort Pienc,Eixample,41.40046,2.18019,Entire rental unit,Entire home/apt,6,1.0,3.0,6.0,"[""Hot water kettle"", ""Freezer"", ""Oven"", ""Crib"", ""Heating - split type ductless system"", ""Dishes and silverware"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Patio or balcony"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Exterior security cameras on property"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Luggage dropoff allowed"", ""Baking sheet"", ""Cooking basics"", ""Body soap"", ""Hot water"", ""Washer"", ""Refrigerator"", ""Air conditioning"", ""Shower gel"", ""Clothing storage: closet"", ""Iron"", ""Essentials""]",289.5,1.0,365.0,365.0,2.4,365.0,17,39,67,73,433,229,11,123,255,73823.0,2022-06-02,2026-06-12,4.68,4.71,4.62,4.88,4.85,4.82,4.55,Barcelona - Regional registration number<br />HUTB-007504<br /><br />Spain - National registration number<br />ESFCTU00000807300043105300000000000000000HUTB-0075042,11,8.75
6725,600404578720891570,Encantador loft en el Gótico de BCN,450924555,B-F Gothic Quarter,4.0,4.0,No especificado,f,9.0,t,t,el Barri Gòtic,Ciutat Vella,41.38171,2.17795,Private room in loft,Private room,2,1.0,2.0,1.0,"[""Private patio or balcony"", ""Freezer"", ""Dishes and silverware"", ""Pets allowed"", ""Single level home"", ""Portable heater"", ""Laundromat nearby"", ""TEKA refrigerator"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Hair dryer"", ""Portable fans"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Otro induction stove"", ""Free washer \u2013 In building"", ""Wine glasses"", ""Cooking basics"", ""City skyline view"", ""Hot water"", ""Long term stays allowed"", ""Host greets you"", ""Clothing storage: closet"", ""Iron"", ""Room-darkening shades"", ""Essentials""]",56.32,32.0,999.0,999.0,32.0,999.0,23,53,83,183,7,2,0,2,128,7209.0,2022-06-12,2025-12-06,4.29,4.43,4.0,4.86,4.71,4.86,3.71,Spain - National registration number<br />ESHFNT00000811900016527401200000000000000000000000007<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,9,0.14
6726,600423858670094744,Encantador loft cerca de las Ramblas de BCN,450924555,B-F Gothic Quarter,4.0,4.0,No especificado,f,9.0,t,t,el Barri Gòtic,Ciutat Vella,41.38252,2.17792,Private room in loft,Private room,2,1.0,2.0,1.0,"[""Private patio or balcony"", ""Freezer"", ""Dishes and silverware"", ""Pets allowed"", ""Single level home"", ""Portable heater"", ""Laundromat nearby"", ""TEKA refrigerator"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Hair dryer"", ""Microwave"", ""Drying rack for clothing"", ""Wifi"", ""Otro induction stove"", ""Free washer \u2013 In building"", ""Wine glasses"", ""Cooking basics"", ""City skyline view"", ""Hot water"", ""Long term stays allowed"", ""Host greets you"", ""Clothing storage: closet"", ""Iron"", ""Room-darkening shades"", ""Essentials""]",56.32,32.0,999.0,999.0,32.0,999.0,23,53,83,183,6,1,0,2,64,3604.0,2023-07-15,2025-12-20,4.17,4.33,4.17,4.17,4.17,4.67,3.83,Spain - National registration number<br />ESHFNT00000811900016527401600000000000000000000000003<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,9,0.17
6727,601257106112607477,Cozy apartment with terrace near the beach,268422501,Jaume,7.0,7.0,"Barcelona, Spain",f,2.0,t,t,el Poblenou,Sant Martí,41.40204,2.20244,Entire rental unit,Entire home/apt,4,1.0,2.0,3.0,"[""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Private entrance"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Laundromat nearby"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""TV"", ""Toaster"", ""Waterfront"", ""Paid parking lot off premises"", ""Portable fans"", ""Outdoor dining area"", ""Dedicated workspace"", ""Microwave"", ""Wifi"", ""Coffee maker"", ""Shared beach access"", ""Wine glasses"", ""Cooking basics"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Host greets you"", ""Cleaning products"", ""Room-darkening shades"", ""Books and reading material"", ""Paid pack \u2019n play/travel crib - available upon request"", ""Paid parking lot on premises"", ""Essentials"", ""Clothing storage: walk-in closet and wardrobe"", ""Radiant heating"", ""Extra pillows and blankets""]",82.81,31.0,1125.0,1125.0,31.0,1125.0,0,0,0,172,15,3,0,2,186,15403.0,2022-07-31,2026-02-07,4.53,4.67,4.53,4.73,4.53,4.87,4.2,Spain - National registration number<br />ESFCNT00D00807200018993300000000000000000000000000005<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,2,0.32
6728,602199641013368552,Acogedor apart. recién reformado en zona alta,27008590,Ramon,11.0,4.0,"Barcelona, Spain",t,10.0,t,t,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.39963,2.14355,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hot water kettle"", ""Freezer"", ""Dishes and silverware"", ""Free street parking"", ""Single level home"", ""Central heating"", ""Smoke alarm"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""Toaster"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Microwave"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Bosch refrigerator"", ""Cooking basics"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Air conditioning"", ""Shower gel"", ""Iron"", ""HDTV"", ""Self check-in"", ""Lockbox"", ""Essentials""]",233.0,2.0,330.0,330.0,2.0,330.0,19,49,69,316,134,30,3,29,180,41940.0,2022-06-20,2026-06-10,4.91,4.9,4.97,4.9,4.85,4.83,4.67,Barcelona - Regional registration number<br />HUTB-003631<br /><br />Spain - National registration number<br />Exempt - tourist apartment,10,2.74
6729,602223988153067940,102 Acogedor apart. recién reformado en zona alta,27008590,Ramon,11.0,4.0,"Barcelona, Spain",t,10.0,t,t,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.40013,2.1439,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hot water kettle"", ""Freezer"", ""Dishes and silverware"", ""Free street parking"", ""Single level home"", ""Smoke alarm"", ""Heating"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Microwave"", ""Elevator"", ""Wifi"", ""Coffee maker"", ""Shampoo"", ""Cooking basics"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Refrigerator"", ""Air conditioning"", ""Shower gel"", ""Iron"", ""Self check-in"", ""Lockbox"", ""Essentials""]",184.0,2.0,330.0,330.0,2.0,330.0,25,55,80,355,128,30,3,25,180,33120.0,2022-05-07,2026-06-03,4.89,4.91,4.98,4.88,4.8,4.77,4.74,Barcelona - Regional registration number<br />HUTB-003631<br /><br />Spain - National registration number<br />Exempt - tourist apartment,10,2.54
6730,602228025814091083,203 Acogedor Apt. recién reformado en zona alta,27008590,Ramon,11.0,4.0,"Barcelona, Spain",t,10.0,t,t,Sant Gervasi - Galvany,Sarrià-Sant Gervasi,41.3994,2.1419,Entire rental unit,Entire home/apt,2,1.0,1.0,1.0,"[""Hot water kettle"", ""Freezer"", ""Dishes and silverware"", ""Free street parking"", ""Single level home"", ""Central heating"", ""Smoke alarm"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Pantene shampoo"", ""Exterior security cameras on property"", ""Dedicated workspace"", ""Carbon monoxide alarm"", ""Microwave"", ""Elevator"", ""Wifi"", ""Coffee maker"", ""Bosch refrigerator"", ""Cooking basics"", ""Fire extinguisher"", ""Hot water"", ""Long term stays allowed"", ""Air conditioning"", ""Shower gel"", ""Iron"", ""Self check-in"", ""Lockbox"", ""Essentials""]",231.5,2.0,330.0,330.0,2.0,330.0,20,50,63,325,85,12,1,13,72,16668.0,2022-05-23,2026-05-27,4.81,4.89,4.96,4.88,4.81,4.73,4.66,Barcelona - Regional registration number<br />HUTB-003631<br /><br />Spain - National registration number<br />Exempt - tourist apartment,10,1.71
6731,602465982075695391,"Rambla Poblenou with balcony, close to sea, quiet",133061551,Gilles,9.0,4.0,"Barcelona, Spain",t,1.0,t,t,el Poblenou,Sant Martí,41.40199661254883,2.200208902359009,Entire rental unit,Entire home/apt,4,1.0,3.0,3.0,"[""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""Freezer"", ""Paid parking garage off premises"", ""Dishes and silverware"", ""Fast wifi \u2013 114 Mbps"", ""Clothing storage: wardrobe and dresser"", ""Heating"", ""Laundromat nearby"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""48 inch HDTV"", ""Toaster"", ""Microwave"", ""Elevator"", ""Drying rack for clothing"", ""Shampoo"", ""Ceiling fan"", ""Wine glasses"", ""Baking sheet"", ""Cooking basics"", ""Smart lock"", ""Body soap"", ""Hot water"", ""Refrigerator"", ""Air conditioning"", ""Shower gel"", ""Cleaning products"", ""Room-darkening shades"", ""Iron"", ""Self check-in"", ""Stainless steel electric stove"", ""Essentials"", ""Stainless steel oven"", ""Outdoor furniture""]",306.0,3.0,32.0,32.0,4.1,32.0,6,7,24,24,207,32,2,37,192,58752.0,2022-05-08,2026-06-23,5.0,4.95,4.96,4.95,4.99,4.92,4.86,Spain - National registration number<br />ESFCTU00000807200037351600000000000000000HUTB-0085087<br /><br />Barcelona - Regional registration number<br />HUTB-008508,1,4.11
6732,602610099518935305,Valencia,8051424,Marc,12.0,7.0,"Barcelona, Spain",f,7.0,t,t,la Sagrada Família,Eixample,41.40365,2.17788,Entire rental unit,Entire home/apt,4,2.0,4.0,4.0,"[""Wifi"", ""Air conditioning"", ""Kitchen"", ""Dedicated workspace"", ""Hot water"", ""Washer"", ""Heating""]",142.69,32.0,730.0,730.0,32.0,730.0,2,32,62,337,5,2,1,2,128,18264.0,2022-08-02,2026-06-01,4.8,4.6,4.6,4.8,4.8,4.8,4.6,Spain - National registration number<br />ESFCNT00000806500032551700000000000000000000000000001<br /><br />Barcelona - Regional registration number<br />Exempt - seasonal rental,7,0.11
6733,603278316867687150,"Apartamento 2 dormitorios, Paseo de Gracia",448915869,Aspasios Paseo De Gracia,4.0,4.0,"Barcelona, Spain",t,3.0,t,t,la Dreta de l'Eixample,Eixample,41.39033,2.16894,Entire serviced apartment,Entire home/apt,3,1.5,2.0,3.0,"[""Free washer \u2013 In unit"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""Central air conditioning"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Coffee"", ""Single level home"", ""Crib - available upon request"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Exterior security cameras on property"", ""Microwave"", ""Elevator"", ""Wifi"", ""Shampoo"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Cooking basics"", ""Smart lock"", ""City skyline view"", ""Body soap"", ""Hot water"", ""Refrigerator"", ""Shower gel"", ""Clothing storage: closet"", ""Iron"", ""Room-darkening shades"", ""Self check-in"", ""Safe"", ""Essentials"", ""High chair - available upon request""]",244.0,1.0,7.0,7.0,2.2,7.0,18,47,77,343,148,102,11,63,255,62220.0,2022-05-14,2026-06-25,4.78,4.78,4.76,4.85,4.86,4.95,4.61,Spain - National registration number<br />ESFCTU00000805400048317400000000000000000HUTB-0046011<br /><br />Barcelona - Regional registration number<br />HUTB-004601,3,2.95
6734,603288020845523338,Apartamento elegante cerca de Paseo de Gracia,448915869,Aspasios Paseo De Gracia,4.0,4.0,"Barcelona, Spain",t,3.0,t,t,la Dreta de l'Eixample,Eixample,41.39205,2.16795,Entire serviced apartment,Entire home/apt,3,1.0,1.0,2.0,"[""Free washer \u2013 In unit"", ""Hot water kettle"", ""Coffee maker: Nespresso"", ""Freezer"", ""Oven"", ""Dishes and silverware"", ""Coffee"", ""Crib - available upon request"", ""Heating"", ""Stove"", ""Dining table"", ""Bed linens"", ""Hangers"", ""Dishwasher"", ""Kitchen"", ""Hair dryer"", ""TV"", ""Toaster"", ""Exterior security cameras on property"", ""Microwave"", ""Elevator"", ""Wifi"", ""Shampoo"", ""Luggage dropoff allowed"", ""Wine glasses"", ""Cooking basics"", ""Smart lock"", ""Body soap"", ""Hot water"", ""Refrigerator"", ""Air conditioning"", ""Shower gel"", ""Clothing storage: closet"", ""Iron"", ""Room-darkening shades"", ""Self check-in"", ""Safe"", ""Essentials"", ""High chair - available upon request""]",351.0,1.0,7.0,7.0,2.2,7.0,8,19,39,305,308,176,3,136,255,89505.0,2022-04-29,2026-06-10,4.86,4.88,4.87,4.91,4.86,4.98,4.78,Spain - National registration number<br />ESFCTU00000805400048315000000000000000000HUTB-0046008<br /><br />Barcelona - Regional registration number<br />HUTB-004600,3,6.08
